Horodateur,Seconde ville,Troisième ville,Première ville,Environnement,Vie sociale,Accès à la culture,Sécurité,Facilité de transport,Accès à l'emploi,Vie de famille,Coût de la vie,Mer,Montagne,Toulouse,Marseille,Alès,Paris,Annecy,Bordeaux,Lyon,La Rochelle,Saint Chamas,Note max,Proche de la mer?,Proche de la montagne
,,,La Rochelle,8,5,5,6,7,7,5,5,1,0,,,,,,,,,,,,
,,,La Rochelle,5,6,7,5,7,6,6,5,1,0,,,,,,,,,,,,
,,,La Rochelle,9,4,6,4,5,4,8,7,1,0,,,,,,,,,,,,
,,,La Rochelle,6,4,7,5,4,7,9,7,1,0,,,,,,,,,,,,
,,,La Rochelle,6,5,7,6,6,6,9,6,1,0,,,,,,,,,,,,
,,,La Rochelle,7,5,4,5,5,7,7,4,1,0,,,,,,,,,,,,
,,,La Rochelle,9,5,5,7,6,4,8,8,1,0,,,,,,,,,,,,
,,,La Rochelle,8,7,8,4,4,7,9,5,1,0,,,,,,,,,,,,
,,,La Rochelle,10,5,5,6,4,7,6,4,1,0,,,,,,,,,,,,
,,,La Rochelle,5,4,4,7,6,4,8,7,1,0,,,,,,,,,,,,
,,,La Rochelle,7,6,5,5,5,4,5,8,1,0,,,,,,,,,,,,
,,,La Rochelle,5,6,7,5,4,6,5,4,1,0,,,,,,,,,,,,
,,,La Rochelle,9,4,5,5,7,6,6,4,1,0,,,,,,,,,,,,
,,,La Rochelle,9,5,4,4,6,5,9,7,1,0,,,,,,,,,,,,
,,,La Rochelle,6,5,4,7,5,6,7,4,1,0,,,,,,,,,,,,
,,,La Rochelle,5,7,4,7,4,6,6,6,1,0,,,,,,,,,,,,
,,,La Rochelle,6,7,8,7,5,5,7,8,1,0,,,,,,,,,,,,
,,,La Rochelle,10,5,4,5,5,4,5,4,1,0,,,,,,,,,,,,
,,,La Rochelle,10,7,4,5,6,4,9,4,1,0,,,,,,,,,,,,
,,,La Rochelle,6,7,6,6,4,7,6,4,1,0,,,,,,,,,,,,
,,,La Rochelle,5,6,4,5,4,6,9,6,1,0,,,,,,,,,,,,
,,,La Rochelle,5,4,8,5,4,4,6,4,1,0,,,,,,,,,,,,
,,,La Rochelle,9,6,8,5,4,4,7,7,1,0,,,,,,,,,,,,
,,,La Rochelle,6,6,4,4,7,7,9,7,1,0,,,,,,,,,,,,
,,,La Rochelle,5,7,8,5,4,7,9,7,1,0,,,,,,,,,,,,
,,,La Rochelle,8,6,6,7,4,6,9,4,1,0,,,,,,,,,,,,
,,,La Rochelle,9,7,6,7,6,7,5,4,1,0,,,,,,,,,,,,
,,,La Rochelle,6,6,8,7,6,7,6,7,1,0,,,,,,,,,,,,
,,,La Rochelle,7,7,4,4,5,7,9,5,1,0,,,,,,,,,,,,
,,,La Rochelle,10,6,4,7,6,6,8,8,1,0,,,,,,,,,,,,
,,,La Rochelle,5,4,4,4,7,7,7,6,1,0,,,,,,,,,,,,
,,,La Rochelle,10,5,4,4,6,4,5,8,1,0,,,,,,,,,,,,
,,,La Rochelle,6,7,4,4,4,4,6,6,1,0,,,,,,,,,,,,
,,,La Rochelle,9,6,8,7,4,4,5,5,1,0,,,,,,,,,,,,
,,,La Rochelle,9,5,4,5,5,7,7,5,1,0,,,,,,,,,,,,
,,,La Rochelle,7,6,7,5,4,5,8,7,1,0,,,,,,,,,,,,
,,,La Rochelle,7,5,7,7,5,4,6,4,1,0,,,,,,,,,,,,
,,,La Rochelle,5,7,4,7,4,4,5,4,1,0,,,,,,,,,,,,
,,,La Rochelle,8,6,5,6,4,4,8,5,1,0,,,,,,,,,,,,
,,,La Rochelle,10,5,7,5,5,6,9,8,1,0,,,,,,,,,,,,
,,,La Rochelle,6,6,6,6,4,4,8,5,1,0,,,,,,,,,,,,
,,,La Rochelle,10,4,8,4,5,4,8,7,1,0,,,,,,,,,,,,
,,,La Rochelle,6,6,8,7,4,4,9,5,1,0,,,,,,,,,,,,
,,,La Rochelle,5,4,4,6,6,4,5,7,1,0,,,,,,,,,,,,
,,,La Rochelle,10,4,8,5,7,4,9,7,1,0,,,,,,,,,,,,
,,,La Rochelle,6,6,5,5,6,6,8,5,1,0,,,,,,,,,,,,
,,,La Rochelle,8,4,8,4,6,5,9,6,1,0,,,,,,,,,,,,
,,,La Rochelle,6,6,4,6,6,6,7,7,1,0,,,,,,,,,,,,
,,,La Rochelle,10,5,4,4,6,5,5,4,1,0,,,,,,,,,,,,
,,,La Rochelle,5,6,5,5,6,5,5,4,1,0,,,,,,,,,,,,
,,,La Rochelle,9,5,6,5,4,5,8,4,1,0,,,,,,,,,,,,
,,,La Rochelle,5,5,6,6,7,4,6,8,1,0,,,,,,,,,,,,
,,,La Rochelle,5,5,4,5,6,4,6,4,1,0,,,,,,,,,,,,
,,,La Rochelle,5,4,7,4,4,5,7,6,1,0,,,,,,,,,,,,
,,,La Rochelle,6,5,7,7,5,6,7,6,1,0,,,,,,,,,,,,
,,,La Rochelle,7,6,6,4,4,7,7,7,1,0,,,,,,,,,,,,
,,,La Rochelle,5,6,4,4,5,4,6,8,1,0,,,,,,,,,,,,
,,,La Rochelle,9,6,4,5,6,4,9,4,1,0,,,,,,,,,,,,
,,,La Rochelle,9,4,8,7,6,5,7,5,1,0,,,,,,,,,,,,
,,,La Rochelle,6,5,4,4,4,4,8,4,1,0,,,,,,,,,,,,
,,,La Rochelle,6,6,5,5,7,7,7,7,1,0,,,,,,,,,,,,
,,,La Rochelle,6,7,7,6,7,5,5,4,1,0,,,,,,,,,,,,
,,,La Rochelle,7,7,8,5,7,4,8,6,1,0,,,,,,,,,,,,
,,,La Rochelle,8,7,4,4,5,6,6,4,1,0,,,,,,,,,,,,
,,,La Rochelle,5,7,8,5,7,7,5,5,1,0,,,,,,,,,,,,
,,,La Rochelle,9,4,7,4,5,4,6,5,1,0,,,,,,,,,,,,
,,,La Rochelle,5,6,7,7,6,6,9,4,1,0,,,,,,,,,,,,
,,,La Rochelle,9,6,6,4,4,5,7,7,1,0,,,,,,,,,,,,
,,,La Rochelle,10,4,8,7,4,5,5,4,1,0,,,,,,,,,,,,
,,,La Rochelle,10,7,7,4,5,5,9,5,1,0,,,,,,,,,,,,
,,,La Rochelle,5,4,4,6,7,4,6,7,1,0,,,,,,,,,,,,
,,,La Rochelle,10,5,4,4,4,6,8,5,1,0,,,,,,,,,,,,
,,,La Rochelle,6,6,6,7,5,7,6,5,1,0,,,,,,,,,,,,
,,,La Rochelle,5,4,7,5,4,5,9,5,1,0,,,,,,,,,,,,
,,,La Rochelle,6,6,4,5,5,4,5,4,1,0,,,,,,,,,,,,
,,,La Rochelle,6,5,8,4,6,7,5,6,1,0,,,,,,,,,,,,
,,,La Rochelle,6,6,6,7,7,5,6,6,1,0,,,,,,,,,,,,
,,,La Rochelle,10,7,4,7,5,7,5,7,1,0,,,,,,,,,,,,
,,,La Rochelle,5,6,8,6,5,6,7,7,1,0,,,,,,,,,,,,
,,,La Rochelle,10,6,7,6,6,4,6,7,1,0,,,,,,,,,,,,
,,,La Rochelle,7,7,5,5,5,5,5,6,1,0,,,,,,,,,,,,
,,,La Rochelle,6,5,6,6,5,5,6,4,1,0,,,,,,,,,,,,
,,,La Rochelle,7,6,4,6,7,4,7,8,1,0,,,,,,,,,,,,
,,,La Rochelle,9,6,7,4,6,7,8,6,1,0,,,,,,,,,,,,
,,,La Rochelle,7,5,4,7,4,4,5,5,1,0,,,,,,,,,,,,
,,,La Rochelle,10,7,6,6,6,4,8,8,1,0,,,,,,,,,,,,
,,,La Rochelle,9,4,8,5,5,4,5,4,1,0,,,,,,,,,,,,
,,,La Rochelle,10,5,8,6,4,5,8,8,1,0,,,,,,,,,,,,
,,,La Rochelle,6,4,7,6,6,5,5,7,1,0,,,,,,,,,,,,
,,,La Rochelle,8,5,7,6,5,5,5,5,1,0,,,,,,,,,,,,
,,,La Rochelle,9,6,6,6,4,5,7,8,1,0,,,,,,,,,,,,
,,,La Rochelle,5,4,7,7,6,6,5,4,1,0,,,,,,,,,,,,
,,,La Rochelle,6,6,7,6,5,5,5,4,1,0,,,,,,,,,,,,
,,,La Rochelle,10,7,5,5,6,7,8,4,1,0,,,,,,,,,,,,
,,,La Rochelle,6,4,5,6,6,4,8,7,1,0,,,,,,,,,,,,
,,,La Rochelle,10,7,4,5,6,4,9,5,1,0,,,,,,,,,,,,
,,,La Rochelle,7,5,5,7,6,5,6,5,1,0,,,,,,,,,,,,
,,,La Rochelle,8,7,6,5,5,4,5,6,1,0,,,,,,,,,,,,
,,,La Rochelle,7,5,8,7,4,5,5,7,1,0,,,,,,,,,,,,
,,,La Rochelle,5,7,7,6,7,5,6,8,1,0,,,,,,,,,,,,
,,,La Rochelle,7,4,8,6,5,4,5,4,1,0,,,,,,,,,,,,
,,,La Rochelle,5,4,6,7,7,7,5,6,1,0,,,,,,,,,,,,
,,,La Rochelle,10,6,5,6,5,7,7,4,1,0,,,,,,,,,,,,
,,,La Rochelle,8,5,4,6,4,7,5,7,1,0,,,,,,,,,,,,
,,,La Rochelle,7,7,7,4,5,4,9,8,1,0,,,,,,,,,,,,
,,,La Rochelle,9,6,8,4,6,7,9,8,1,0,,,,,,,,,,,,
,,,La Rochelle,5,5,4,5,5,5,6,4,1,0,,,,,,,,,,,,
,,,La Rochelle,5,4,6,4,4,7,6,8,1,0,,,,,,,,,,,,
,,,La Rochelle,9,6,8,7,5,7,9,8,1,0,,,,,,,,,,,,
24/01/2021 15:41:44,Toulouse,Bordeaux,Lyon,5,10,3,10,10,10,10,6,1,1,3,2,1,1,2,3,5,1,2,5,Je veux vivre près de la mer,Je veux vivre près des montagnes
24/01/2021 16:07:02,Toulouse,Annecy,Lyon,10,8,8,10,10,10,10,10,1,0,3,1,1,1,3,3,4,3,4,4,Je veux vivre près de la mer,Pas important
24/01/2021 16:43:14,Toulouse,Annecy,Lyon,5,8,8,10,10,10,8,5,0,1,4,1,1,3,4,4,5,2,2,5,Pas important,Je veux vivre près des montagnes
,Paris,,Lyon,7,10,10,5,5,10,6,3,0,1,5,5,5,1,5,5,1,3,5,,,
,,,Lyon,6,9,10,5,7,10,6,2,0,1,4,1,2,2,1,1,2,5,1,,,
,,,Lyon,7,8,9,6,6,8,5,5,0,0,2,3,4,4,3,1,1,4,4,,,
,,,Lyon,7,9,7,7,7,10,6,6,0,0,3,4,4,5,4,1,4,4,2,,,
,,,Lyon,6,9,6,5,6,10,4,6,1,1,,,,,,,,,,,,
,,,Lyon,4,8,10,7,8,6,6,4,0,1,,,,,,,,,,,,
,,,Lyon,7,8,9,6,8,10,6,4,0,1,,,,,,,,,,,,
,,,Lyon,8,8,5,7,8,9,5,5,0,1,,,,,,,,,,,,
,,,Lyon,4,9,8,7,8,6,7,5,0,1,,,,,,,,,,,,
,,,Lyon,9,8,7,6,6,10,4,5,0,0,,,,,,,,,,,,
,,,Lyon,7,7,5,7,8,6,5,3,0,1,,,,,,,,,,,,
,,,Lyon,5,10,9,7,5,9,6,5,0,1,,,,,,,,,,,,
,,,Lyon,6,10,9,6,7,6,4,7,0,1,,,,,,,,,,,,
,,,Lyon,8,7,5,7,7,9,5,6,0,1,,,,,,,,,,,,
,,,Lyon,8,10,10,7,8,6,6,6,0,0,,,,,,,,,,,,
,,,Lyon,5,7,8,7,6,5,4,7,0,0,,,,,,,,,,,,
,,,Lyon,7,6,10,6,6,10,4,1,0,0,,,,,,,,,,,,
,,,Lyon,5,8,9,5,8,6,5,1,0,0,,,,,,,,,,,,
,,,Lyon,8,6,8,7,8,10,6,4,0,0,,,,,,,,,,,,
,,,Lyon,7,8,8,8,8,9,5,5,0,0,,,,,,,,,,,,
,,,Lyon,5,6,6,5,5,7,5,5,0,0,,,,,,,,,,,,
,,,Lyon,8,9,9,6,6,7,5,2,0,0,,,,,,,,,,,,
,,,Lyon,8,8,5,6,7,6,5,6,0,0,,,,,,,,,,,,
,,,Lyon,6,9,7,7,5,10,5,5,0,0,,,,,,,,,,,,
,,,Lyon,8,7,7,7,5,8,6,5,0,0,,,,,,,,,,,,
,,,Lyon,8,10,10,8,6,6,4,7,0,0,,,,,,,,,,,,
,,,Lyon,7,6,9,5,5,8,7,5,0,0,,,,,,,,,,,,
,,,Lyon,6,6,6,8,7,9,7,2,0,0,,,,,,,,,,,,
,,,Lyon,7,9,10,5,6,6,4,3,0,0,,,,,,,,,,,,
,,,Lyon,7,10,5,7,5,8,7,7,0,0,,,,,,,,,,,,
,,,Lyon,7,6,8,6,7,7,6,4,0,0,,,,,,,,,,,,
,,,Lyon,6,10,5,5,6,9,7,1,0,0,,,,,,,,,,,,
,,,Lyon,8,9,7,6,6,6,6,7,0,0,,,,,,,,,,,,
,,,Lyon,7,9,10,8,5,10,4,6,0,0,,,,,,,,,,,,
,,,Lyon,6,8,8,5,5,6,7,2,0,0,,,,,,,,,,,,
,,,Lyon,7,6,10,5,8,5,5,6,0,0,,,,,,,,,,,,
,,,Lyon,7,6,9,6,5,6,6,5,0,0,,,,,,,,,,,,
,,,Lyon,5,9,6,6,5,8,5,1,0,0,,,,,,,,,,,,
,,,Lyon,8,7,7,7,5,8,4,5,0,0,,,,,,,,,,,,
,,,Lyon,8,10,8,5,8,6,4,5,0,0,,,,,,,,,,,,
,,,Lyon,6,8,6,6,8,6,5,5,0,0,,,,,,,,,,,,
,,,Lyon,7,10,8,8,8,6,4,2,0,0,,,,,,,,,,,,
,,,Lyon,8,6,7,8,7,9,6,7,0,0,,,,,,,,,,,,
,,,Lyon,6,8,8,6,6,8,4,7,0,0,,,,,,,,,,,,
,,,Lyon,8,8,9,6,7,10,5,7,0,0,,,,,,,,,,,,
,,,Lyon,8,6,6,7,8,10,4,1,0,0,,,,,,,,,,,,
,,,Lyon,7,10,10,5,6,8,4,6,0,0,,,,,,,,,,,,
,,,Lyon,5,6,6,8,8,9,4,2,0,1,,,,,,,,,,,,
,,,Lyon,5,6,7,7,6,9,5,4,0,1,,,,,,,,,,,,
,,,Lyon,7,7,6,6,6,10,5,7,0,1,,,,,,,,,,,,
,,,Lyon,6,6,9,8,5,7,6,6,0,1,,,,,,,,,,,,
,,,Lyon,7,8,10,6,5,8,4,2,0,1,,,,,,,,,,,,
,,,Lyon,7,10,9,5,6,10,6,2,0,1,,,,,,,,,,,,
,,,Lyon,6,6,8,5,7,8,6,2,0,1,,,,,,,,,,,,
,,,Lyon,5,10,5,8,7,5,5,4,0,1,,,,,,,,,,,,
,,,Lyon,6,6,9,5,8,8,4,3,0,1,,,,,,,,,,,,
,,,Lyon,6,7,8,7,6,6,7,6,0,1,,,,,,,,,,,,
,,,Lyon,8,7,7,8,8,7,4,2,0,1,,,,,,,,,,,,
,,,Lyon,6,10,5,5,6,9,7,7,0,1,,,,,,,,,,,,
,,,Lyon,6,10,5,6,8,10,4,2,0,1,,,,,,,,,,,,
,,,Lyon,5,6,6,7,5,10,6,4,0,1,,,,,,,,,,,,
,,,Lyon,8,6,9,6,5,8,5,6,0,1,,,,,,,,,,,,
,,,Lyon,8,7,7,6,7,9,4,5,0,1,,,,,,,,,,,,
,,,Lyon,8,7,7,7,6,7,7,7,0,1,,,,,,,,,,,,
,,,Lyon,5,10,7,7,7,8,5,7,0,1,,,,,,,,,,,,
,,,Lyon,7,6,9,7,5,6,4,5,0,1,,,,,,,,,,,,
,,,Lyon,7,8,10,7,7,9,4,7,0,1,,,,,,,,,,,,
,,,Lyon,8,8,6,5,7,6,6,7,0,1,,,,,,,,,,,,
,,,Lyon,7,9,5,8,7,10,7,6,0,1,,,,,,,,,,,,
,,,Lyon,7,6,8,6,7,8,6,2,0,1,,,,,,,,,,,,
,,,Lyon,5,10,6,8,5,7,7,4,0,1,,,,,,,,,,,,
,,,Lyon,7,10,7,7,5,9,6,2,0,1,,,,,,,,,,,,
,,,Lyon,6,9,7,7,6,5,7,3,0,1,,,,,,,,,,,,
,,,Lyon,6,10,9,7,8,8,5,5,0,1,,,,,,,,,,,,
,,,Lyon,5,8,10,8,8,5,5,3,0,1,,,,,,,,,,,,
,,,Lyon,8,9,9,8,8,5,7,6,0,1,,,,,,,,,,,,
,,,Lyon,7,8,8,8,5,5,5,4,0,1,,,,,,,,,,,,
,,,Lyon,5,6,7,5,8,8,4,7,0,1,,,,,,,,,,,,
,,,Lyon,6,10,6,6,7,9,4,5,0,1,,,,,,,,,,,,
,,,Lyon,7,9,5,8,6,8,5,3,0,1,,,,,,,,,,,,
,,,Lyon,8,10,6,7,5,10,5,1,0,1,,,,,,,,,,,,
,,,Lyon,6,6,7,6,8,6,4,2,0,1,,,,,,,,,,,,
,,,Lyon,8,8,9,8,6,9,7,6,0,1,,,,,,,,,,,,
,,,Lyon,5,6,8,8,5,6,6,6,0,1,,,,,,,,,,,,
,,,Lyon,5,7,5,7,8,5,7,3,0,1,,,,,,,,,,,,
,,,Lyon,5,6,6,8,5,9,7,2,0,1,,,,,,,,,,,,
,,,Lyon,7,9,8,8,7,10,4,6,0,1,,,,,,,,,,,,
,,,Lyon,7,6,5,8,7,5,7,5,0,1,,,,,,,,,,,,
,,,Lyon,6,9,8,5,6,10,7,3,0,1,,,,,,,,,,,,
,,,Lyon,8,8,9,5,8,8,6,5,0,1,,,,,,,,,,,,
,,,Lyon,7,6,10,8,5,6,4,2,0,1,,,,,,,,,,,,
,,,Lyon,8,9,10,8,7,6,7,7,0,1,,,,,,,,,,,,
,,,Lyon,6,10,6,5,8,8,7,5,0,1,,,,,,,,,,,,
,,,Lyon,6,7,9,7,8,7,7,4,0,1,,,,,,,,,,,,
,,,Lyon,7,6,7,7,8,9,6,7,0,1,,,,,,,,,,,,
,,,Lyon,6,9,9,8,8,6,7,5,0,1,,,,,,,,,,,,
,,,Lyon,7,8,8,8,8,10,6,3,0,1,,,,,,,,,,,,
,,,Lyon,8,9,5,8,6,9,5,2,0,1,,,,,,,,,,,,
,,,Lyon,5,9,7,8,5,7,4,2,0,1,,,,,,,,,,,,
,,,Lyon,7,7,10,6,5,7,5,7,0,1,,,,,,,,,,,,
,,,Lyon,5,7,6,7,6,10,7,1,0,1,,,,,,,,,,,,
,,,Lyon,6,8,7,8,6,8,7,1,0,1,,,,,,,,,,,,
,,,Lyon,5,7,10,5,7,8,6,3,0,0,,,,,,,,,,,,
,,,Lyon,6,7,10,7,6,5,6,4,0,0,,,,,,,,,,,,
,,,Lyon,7,9,5,7,7,5,5,4,0,0,,,,,,,,,,,,
,,,Lyon,8,10,5,7,6,6,4,4,0,0,,,,,,,,,,,,
,,,Lyon,7,9,7,5,7,6,4,3,0,0,,,,,,,,,,,,
,,,Lyon,7,9,7,7,5,7,5,5,0,0,,,,,,,,,,,,
,,,Lyon,6,9,5,8,6,5,6,6,0,0,,,,,,,,,,,,
,,,Lyon,5,6,8,6,7,10,7,2,0,0,,,,,,,,,,,,
,,,Lyon,5,6,8,7,8,6,6,5,0,0,,,,,,,,,,,,
,,,Lyon,8,8,5,5,6,8,5,3,0,0,,,,,,,,,,,,
,,,Lyon,6,9,5,6,6,9,6,6,0,0,,,,,,,,,,,,
,,,Lyon,8,7,7,5,8,8,6,5,0,0,,,,,,,,,,,,
,,,Lyon,6,6,6,6,5,8,5,5,0,0,,,,,,,,,,,,
,,,Lyon,8,7,8,5,5,9,7,2,0,0,,,,,,,,,,,,
,,,Lyon,5,8,5,8,6,9,7,3,0,0,,,,,,,,,,,,
,,,Lyon,7,9,7,8,8,6,6,2,0,0,,,,,,,,,,,,
,,,Lyon,5,6,5,6,7,9,6,3,0,0,,,,,,,,,,,,
,,,Lyon,7,7,8,5,7,9,5,4,0,0,,,,,,,,,,,,
,,,Lyon,5,9,7,8,5,10,7,5,,,,,,,,,,,,,,
,,,Lyon,8,8,7,8,8,7,5,3,,,,,,,,,,,,,,
,,,Lyon,6,9,10,8,5,8,6,3,,,,,,,,,,,,,,
,,,Lyon,8,7,5,8,8,8,4,1,,,,,,,,,,,,,,
,,,Lyon,6,8,6,5,6,8,5,1,,,,,,,,,,,,,,
,,,Lyon,8,6,6,6,7,9,7,2,,,,,,,,,,,,,,
,,,Lyon,7,9,9,6,8,8,5,5,,,,,,,,,,,,,,
,,,Lyon,5,9,7,7,5,6,6,6,,,,,,,,,,,,,,
,,,Lyon,5,10,7,5,8,10,7,3,,,,,,,,,,,,,,
,,,Lyon,7,8,8,5,6,7,6,1,,,,,,,,,,,,,,
,,,Lyon,7,8,5,5,7,8,7,2,,,,,,,,,,,,,,
,,,Lyon,5,10,6,8,8,7,7,3,,,,,,,,,,,,,,
,,,Lyon,5,10,9,8,5,9,5,1,,,,,,,,,,,,,,
,,,Lyon,8,10,6,7,5,8,7,3,,,,,,,,,,,,,,
,,,Lyon,7,7,8,6,7,9,7,3,,,,,,,,,,,,,,
,,,Lyon,6,8,8,5,6,9,5,1,,,,,,,,,,,,,,
,,,Lyon,7,6,8,6,7,6,6,3,,,,,,,,,,,,,,
,,,Lyon,6,9,6,8,5,7,7,1,,,,,,,,,,,,,,
,,,Lyon,5,6,5,8,7,5,5,1,,,,,,,,,,,,,,
,,,Lyon,5,7,6,7,5,6,7,7,,,,,,,,,,,,,,
,,,Lyon,8,7,7,5,8,10,7,2,,,,,,,,,,,,,,
,,,Lyon,6,6,5,6,8,7,7,6,,,,,,,,,,,,,,
,,,Lyon,6,6,6,8,5,5,5,2,,,,,,,,,,,,,,
,,,Lyon,5,10,8,5,8,5,4,3,,,,,,,,,,,,,,
,,,Lyon,7,8,7,5,6,10,5,5,,,,,,,,,,,,,,
,,,Lyon,8,8,5,5,6,5,4,7,,,,,,,,,,,,,,
,,,Lyon,5,9,8,5,5,9,5,7,,,,,,,,,,,,,,
,,,Lyon,8,6,7,7,8,6,5,3,,,,,,,,,,,,,,
,,,Lyon,6,9,8,8,7,9,7,7,,,,,,,,,,,,,,
,,,Lyon,5,7,5,8,7,6,6,3,,,,,,,,,,,,,,
,,,Lyon,5,6,10,6,6,7,6,4,,,,,,,,,,,,,,
,,,Lyon,8,7,9,5,5,9,4,1,,,,,,,,,,,,,,
,,,Lyon,6,9,6,5,6,6,7,6,,,,,,,,,,,,,,
,,,Lyon,8,10,8,5,8,9,5,3,,,,,,,,,,,,,,
,,,Lyon,6,9,6,5,7,8,6,4,,,,,,,,,,,,,,
,,,Lyon,8,9,6,5,8,6,7,4,,,,,,,,,,,,,,
,,,Lyon,8,8,8,8,5,10,6,5,,,,,,,,,,,,,,
,,,Lyon,8,10,7,6,5,9,5,7,,,,,,,,,,,,,,
,,,Lyon,6,8,9,6,7,9,4,6,,,,,,,,,,,,,,
,,,Lyon,7,6,10,6,7,10,5,5,,,,,,,,,,,,,,
,,,Lyon,7,8,8,8,8,5,7,5,,,,,,,,,,,,,,
,,,Lyon,7,6,8,6,7,5,6,3,,,,,,,,,,,,,,
,,,Lyon,7,10,7,5,7,9,4,1,,,,,,,,,,,,,,
,,,Lyon,8,8,7,6,8,7,4,1,,,,,,,,,,,,,,
,,,Lyon,7,8,9,7,7,9,7,4,,,,,,,,,,,,,,
,,,Lyon,8,6,6,8,6,6,4,1,,,,,,,,,,,,,,
,,,Lyon,6,7,5,7,5,5,7,1,,,,,,,,,,,,,,
,,,Lyon,7,8,6,8,6,5,4,6,,,,,,,,,,,,,,
,,,Lyon,5,8,8,6,8,5,5,5,,,,,,,,,,,,,,
,,,Lyon,5,8,9,7,6,10,4,6,,,,,,,,,,,,,,
,,,Lyon,6,6,6,7,6,6,7,6,,,,,,,,,,,,,,
,,,Lyon,5,6,5,8,6,5,5,2,,,,,,,,,,,,,,
,,,Lyon,7,9,10,8,7,5,5,6,,,,,,,,,,,,,,
,,,Lyon,7,10,7,7,7,7,5,7,,,,,,,,,,,,,,
,,,Lyon,8,9,7,8,8,5,4,4,,,,,,,,,,,,,,
,,,Lyon,6,10,5,6,7,7,6,3,,,,,,,,,,,,,,
,,,Lyon,5,10,9,5,8,10,5,6,,,,,,,,,,,,,,
,,,Lyon,5,6,6,7,6,8,4,6,,,,,,,,,,,,,,
,,,Lyon,6,9,9,8,8,7,7,7,,,,,,,,,,,,,,
,,,Lyon,7,9,7,6,8,5,7,7,,,,,,,,,,,,,,
,,,Lyon,5,8,5,8,7,6,5,1,,,,,,,,,,,,,,
,,,Lyon,5,10,10,7,6,7,6,4,,,,,,,,,,,,,,
,,,Lyon,6,8,6,8,5,8,4,7,,,,,,,,,,,,,,
,,,Lyon,8,9,6,5,6,9,6,2,,,,,,,,,,,,,,
,,,Lyon,5,7,9,7,7,10,6,7,,,,,,,,,,,,,,
,,,Lyon,6,7,6,5,5,10,4,6,,,,,,,,,,,,,,
,,,Lyon,8,7,6,6,6,6,5,4,,,,,,,,,,,,,,
,,,Lyon,8,6,6,5,7,8,7,4,,,,,,,,,,,,,,
,,,Lyon,8,9,10,7,6,10,4,5,,,,,,,,,,,,,,
,,,Lyon,5,10,10,5,6,7,5,4,,,,,,,,,,,,,,
,,,Lyon,8,7,8,8,7,9,5,5,,,,,,,,,,,,,,
,,,Lyon,5,7,8,5,6,10,5,5,,,,,,,,,,,,,,
,,,Lyon,5,7,7,8,5,6,7,1,,,,,,,,,,,,,,
,,,Lyon,5,10,7,7,8,5,4,7,,,,,,,,,,,,,,
,,,Lyon,5,8,8,6,7,8,6,1,,,,,,,,,,,,,,
,,,Lyon,5,10,10,8,8,10,6,1,,,,,,,,,,,,,,
,,,Lyon,6,8,7,8,5,8,4,6,,,,,,,,,,,,,,
,,,Lyon,6,8,8,6,6,6,6,7,,,,,,,,,,,,,,
,,,Lyon,7,7,9,8,5,5,4,3,,,,,,,,,,,,,,
,,,Lyon,8,6,10,6,8,9,6,1,,,,,,,,,,,,,,
,,,Lyon,8,6,10,5,6,5,4,3,,,,,,,,,,,,,,
,,,Lyon,8,10,5,5,8,5,4,5,,,,,,,,,,,,,,
,,,Lyon,7,7,10,5,7,10,4,6,,,,,,,,,,,,,,
,,,Lyon,7,7,7,7,8,6,7,6,,,,,,,,,,,,,,
,,,Lyon,7,7,6,7,5,9,4,7,,,,,,,,,,,,,,
,,,Lyon,8,7,5,5,8,10,5,7,,,,,,,,,,,,,,
,,,Lyon,8,10,5,8,8,6,5,1,,,,,,,,,,,,,,
,,,Lyon,5,8,6,6,8,8,7,5,,,,,,,,,,,,,,
,,,Lyon,5,7,6,8,5,9,4,2,,,,,,,,,,,,,,
,,,Lyon,5,7,9,5,5,9,7,5,,,,,,,,,,,,,,
,,,Lyon,7,6,10,5,7,10,6,1,,,,,,,,,,,,,,
,,,Lyon,5,9,10,8,7,7,4,7,,,,,,,,,,,,,,
,,,Lyon,5,8,10,6,6,7,4,4,,,,,,,,,,,,,,
,,,Lyon,8,8,7,6,7,9,4,2,,,,,,,,,,,,,,
,,,Lyon,5,8,10,5,8,6,4,5,,,,,,,,,,,,,,
,,,Lyon,6,7,6,8,6,8,6,1,,,,,,,,,,,,,,
,,,Lyon,5,6,9,8,8,5,6,3,,,,,,,,,,,,,,
,,,Lyon,6,9,6,8,7,6,6,3,,,,,,,,,,,,,,
,,,Lyon,6,6,7,5,6,6,7,4,,,,,,,,,,,,,,
,,,Lyon,8,10,5,6,7,5,5,1,,,,,,,,,,,,,,
,,,Lyon,7,8,9,6,8,7,7,4,,,,,,,,,,,,,,
,,,Lyon,8,9,8,6,7,6,5,6,,,,,,,,,,,,,,
,,,Lyon,7,10,5,8,5,7,7,1,,,,,,,,,,,,,,
,,,Lyon,6,8,6,8,7,5,5,7,,,,,,,,,,,,,,
,,,Lyon,5,7,9,5,5,6,4,2,,,,,,,,,,,,,,
,,,Lyon,7,8,5,6,7,7,4,4,,,,,,,,,,,,,,
,,,Lyon,6,10,6,7,6,6,6,1,,,,,,,,,,,,,,
,,,Lyon,7,10,9,5,5,8,7,2,,,,,,,,,,,,,,
,,,Lyon,8,8,6,8,7,7,7,5,,,,,,,,,,,,,,
